OBX,Last,High,Low,Official turnover (NOK)
30.06.11,386.66,386.66,381.27,"4,986,022,199.00"
29.06.11,382.58,382.60,372.23,"4,167,038,354.00"
28.06.11,372.23,373.15,368.47,"3,490,710,079.00"
27.06.11,368.47,369.19,366.12,"2,683,731,789.00"
24.06.11,367.56,376.55,366.88,"4,073,638,278.00"
23.06.11,369.91,379.89,368.89,"4,486,634,142.00"
22.06.11,379.89,384.97,379.89,"3,462,644,314.00"
21.06.11,383.74,383.76,373.04,"4,647,839,355.00"
20.06.11,373.04,375.88,370.90,"4,028,888,967.00"
17.06.11,375.88,378.23,367.83,"5,665,695,682.00"
16.06.11,375.34,380.45,371.64,"6,512,832,570.00"
15.06.11,380.45,390.01,379.46,"4,966,958,370.00"
14.06.11,389.85,390.71,386.57,"4,445,197,769.00"
10.06.11,386.57,392.55,384.91,"4,623,375,949.00"
09.06.11,391.61,392.39,388.27,"4,704,084,223.00"
08.06.11,388.37,394.68,386.51,"5,627,670,987.00"
07.06.11,394.37,397.22,393.60,"4,268,477,309.00"
06.06.11,395.65,398.47,394.22,"3,755,721,262.00"
03.06.11,397.15,402.00,393.45,"4,351,262,661.00"
01.06.11,401.95,406.37,401.13,"4,908,268,037.00"
31.05.11,405.99,407.17,401.25,"7,768,973,036.00"
30.05.11,401.25,401.26,399.43,"2,182,391,958.00"
27.05.11,399.82,400.16,394.76,"4,668,265,553.00"
26.05.11,394.93,399.88,394.32,"5,290,272,862.00"
25.05.11,396.76,396.79,390.85,"5,506,452,122.00"
24.05.11,394.44,398.96,392.28,"6,094,604,948.00"
23.05.11,392.40,399.42,391.00,"4,647,715,757.00"
20.05.11,399.42,405.88,398.78,"5,218,637,866.00"
19.05.11,402.36,404.07,398.97,"6,188,894,911.00"
18.05.11,399.34,402.78,397.44,"5,409,249,345.00"
16.05.11,400.20,400.20,393.80,"4,240,981,167.00"
13.05.11,398.33,401.07,396.53,"4,288,271,335.00"
12.05.11,396.69,401.16,393.64,"4,830,893,255.00"
11.05.11,401.16,405.91,400.90,"5,402,613,976.00"
10.05.11,401.61,403.03,398.42,"5,279,332,532.00"
09.05.11,399.09,401.58,397.15,"4,594,820,974.00"
06.05.11,399.27,399.27,388.49,"7,629,651,649.00"
05.05.11,395.82,400.56,391.85,"6,232,991,138.00"
04.05.11,396.00,406.44,395.45,"7,511,596,807.00"
03.05.11,405.57,412.74,404.76,"5,280,964,190.00"
02.05.11,412.72,415.16,412.72,"3,272,807,168.00"
29.04.11,413.39,413.39,409.23,"4,834,075,801.00"
28.04.11,409.91,412.33,408.14,"5,564,436,528.00"
27.04.11,408.68,410.13,406.46,"5,089,871,036.00"
26.04.11,409.15,409.15,405.73,"4,932,886,074.00"
20.04.11,407.49,407.49,398.22,"2,371,919,658.00"
19.04.11,398.22,399.39,393.51,"3,359,064,092.00"
18.04.11,393.55,403.08,392.81,"4,355,838,279.00"
15.04.11,403.08,406.47,401.52,"4,379,221,624.00"
14.04.11,404.29,410.89,402.54,"6,129,760,793.00"
13.04.11,410.49,412.55,408.51,"5,452,470,344.00"
12.04.11,408.51,417.31,407.29,"6,948,901,398.00"
11.04.11,417.31,418.16,416.41,"3,585,125,712.00"
08.04.11,417.90,418.38,414.42,"5,399,152,923.00"
07.04.11,414.42,419.57,413.94,"5,865,316,705.00"
06.04.11,418.90,420.43,418.07,"5,883,543,603.00"
05.04.11,418.28,418.48,414.88,"5,252,560,492.00"
04.04.11,417.50,418.07,414.43,"5,891,641,586.00"
01.04.11,414.51,415.09,408.49,"7,009,505,294.00"
31.03.11,408.49,411.19,407.79,"5,219,086,696.00"
30.03.11,409.01,410.59,407.68,"5,047,791,712.00"
29.03.11,407.68,408.23,403.81,"4,903,436,940.00"
28.03.11,408.08,409.13,407.23,"4,222,591,632.00"
25.03.11,408.96,409.08,406.13,"4,779,947,025.00"
24.03.11,406.13,406.35,402.10,"5,217,151,407.00"
23.03.11,402.68,402.68,399.38,"4,847,947,404.00"
22.03.11,401.56,405.30,399.93,"5,285,850,831.00"
21.03.11,404.13,405.30,399.13,"4,742,743,042.00"
18.03.11,399.13,401.56,396.30,"6,661,637,194.00"
17.03.11,396.30,396.53,386.24,"7,273,905,028.00"
16.03.11,386.24,393.15,384.61,"8,932,879,484.00"
15.03.11,385.74,392.62,375.76,"9,732,473,355.00"
14.03.11,392.58,397.01,390.88,"5,469,809,857.00"
11.03.11,396.30,398.83,392.87,"6,508,386,607.00"
10.03.11,398.79,406.90,398.12,"6,842,707,277.00"
09.03.11,406.90,409.72,405.88,"5,810,741,787.00"
08.03.11,409.30,409.60,405.99,"6,009,649,697.00"
07.03.11,408.94,414.36,408.20,"5,242,384,933.00"
04.03.11,410.69,412.45,407.98,"5,909,744,037.00"
03.03.11,407.98,409.89,404.88,"5,738,223,539.00"
02.03.11,404.88,407.11,401.34,"6,231,772,620.00"
01.03.11,406.71,411.63,405.73,"7,272,812,773.00"
28.02.11,408.31,409.52,405.36,"6,794,209,002.00"
25.02.11,405.36,405.50,399.80,"5,149,799,958.00"
24.02.11,400.05,400.79,396.22,"7,654,491,179.00"
23.02.11,396.94,398.14,394.24,"6,812,032,010.00"
22.02.11,398.14,400.18,395.40,"6,792,538,056.00"
21.02.11,399.19,403.87,398.98,"5,748,215,026.00"
18.02.11,402.79,404.44,400.48,"4,909,357,024.00"
17.02.11,403.21,408.25,402.39,"7,597,300,471.00"
16.02.11,407.00,407.01,404.01,"7,723,504,016.00"
15.02.11,405.63,409.44,404.32,"5,795,098,673.00"
14.02.11,408.23,409.43,404.08,"6,574,463,136.00"
11.02.11,404.08,404.52,397.73,"6,363,419,401.00"
10.02.11,398.25,401.54,395.36,"7,661,880,927.00"
09.02.11,400.30,403.82,399.12,"7,666,783,688.00"
08.02.11,403.17,406.67,400.71,"6,733,932,392.00"
07.02.11,405.03,405.76,402.53,"5,282,356,404.00"
04.02.11,403.32,404.72,402.24,"6,499,540,332.00"
03.02.11,404.40,407.55,402.12,"6,729,653,981.00"
02.02.11,407.24,408.53,404.77,"8,293,679,440.00"
01.02.11,404.96,405.25,393.22,"8,521,263,173.00"
31.01.11,393.25,393.78,389.17,"6,357,962,067.00"
28.01.11,392.63,395.07,392.24,"6,068,686,017.00"
27.01.11,394.23,395.11,390.38,"7,324,781,637.00"
26.01.11,390.38,391.86,386.37,"6,437,811,046.00"
25.01.11,386.38,394.24,386.38,"7,200,149,366.00"
24.01.11,392.03,396.24,388.94,"5,869,727,645.00"
21.01.11,393.17,395.06,387.56,"6,809,631,210.00"
20.01.11,387.56,397.94,387.56,"9,779,229,224.00"
19.01.11,397.94,406.34,397.60,"7,251,584,511.00"
18.01.11,405.22,405.44,400.93,"5,979,716,374.00"
17.01.11,400.93,404.38,400.76,"4,199,506,265.00"
14.01.11,404.01,406.27,402.04,"6,040,471,332.00"
13.01.11,405.83,409.11,403.34,"6,876,574,553.00"
12.01.11,408.11,408.11,404.54,"6,876,505,110.00"
11.01.11,404.54,404.83,399.72,"6,324,904,666.00"
10.01.11,399.22,401.72,398.32,"5,627,172,975.00"
07.01.11,400.59,403.81,399.90,"9,206,700,907.00"
06.01.11,401.80,405.94,401.47,"6,194,834,314.00"
05.01.11,401.97,402.56,397.74,"6,294,681,636.00"
04.01.11,399.89,406.08,399.87,"7,160,094,437.00"
03.01.11,403.99,404.91,400.40,"3,806,628,347.00"
30.12.10,400.40,403.10,400.25,"2,352,391,808.00"
29.12.10,402.22,402.65,400.73,"1,666,356,262.00"
28.12.10,402.20,402.20,398.82,"1,472,020,366.00"
27.12.10,399.35,400.44,397.94,"1,030,952,950.00"
23.12.10,400.37,401.10,399.19,"2,513,292,195.00"
22.12.10,400.28,401.17,397.91,"5,036,465,146.00"
21.12.10,398.43,398.43,391.57,"5,792,980,671.00"
20.12.10,391.81,392.66,388.46,"4,311,047,764.00"
17.12.10,388.68,388.79,384.34,"4,507,908,317.00"
16.12.10,384.34,385.89,382.47,"5,983,180,894.00"
15.12.10,383.42,383.91,380.62,"5,215,759,821.00"
14.12.10,382.43,385.79,381.93,"4,413,043,476.00"
13.12.10,385.79,386.44,383.04,"3,633,036,997.00"
10.12.10,383.17,387.34,381.86,"4,881,243,684.00"
09.12.10,386.27,391.41,385.23,"6,687,961,459.00"
08.12.10,387.47,389.35,383.35,"6,259,064,110.00"
07.12.10,385.22,389.91,384.35,"7,898,927,814.00"
06.12.10,385.50,385.58,381.83,"4,832,812,111.00"
03.12.10,382.25,384.21,378.27,"6,691,573,290.00"
02.12.10,382.22,382.22,373.16,"8,190,131,469.00"
01.12.10,373.61,373.61,361.25,"7,010,979,102.00"
30.11.10,361.25,364.39,360.15,"6,510,769,942.00"
29.11.10,362.40,370.62,361.58,"4,936,935,425.00"
26.11.10,366.80,369.14,364.34,"3,704,330,401.00"
25.11.10,369.11,370.22,366.89,"3,053,759,181.00"
24.11.10,368.92,369.43,363.06,"5,968,287,439.00"
23.11.10,365.01,373.59,364.54,"6,149,019,898.00"
22.11.10,373.59,377.95,372.19,"4,782,124,598.00"
19.11.10,374.42,376.15,371.70,"4,675,472,436.00"
18.11.10,375.28,375.82,369.74,"6,076,215,733.00"
17.11.10,369.74,369.74,365.88,"6,036,049,825.00"
16.11.10,367.42,379.82,367.18,"7,309,461,287.00"
15.11.10,379.82,381.06,375.42,"4,749,167,770.00"
12.11.10,378.03,381.20,373.26,"6,666,684,516.00"
11.11.10,381.18,381.30,377.75,"7,620,183,380.00"
10.11.10,377.75,381.26,376.86,"8,090,448,386.00"
09.11.10,380.59,381.39,375.53,"6,911,190,809.00"
08.11.10,376.51,378.65,375.35,"4,779,240,505.00"
05.11.10,377.57,380.32,373.82,"8,116,063,347.00"
04.11.10,378.22,378.22,370.20,"10,195,859,817.00"
03.11.10,370.20,379.16,369.32,"11,353,808,719.00"
02.11.10,378.64,378.71,375.22,"6,593,151,543.00"
01.11.10,375.22,376.99,371.22,"6,607,086,028.00"
29.10.10,371.22,371.99,367.01,"6,194,151,209.00"
28.10.10,369.30,370.73,366.37,"5,419,388,291.00"
27.10.10,366.37,371.43,366.10,"7,020,991,149.00"
26.10.10,370.55,370.55,366.61,"7,148,632,785.00"
25.10.10,368.53,368.97,364.60,"4,645,598,641.00"
22.10.10,364.60,366.74,364.57,"4,779,089,624.00"
21.10.10,366.39,367.09,360.96,"7,113,882,352.00"
20.10.10,362.34,362.34,358.40,"5,344,830,624.00"
19.10.10,359.50,365.18,358.60,"7,319,695,352.00"
18.10.10,363.98,364.93,360.21,"4,246,307,456.00"
15.10.10,362.98,365.49,361.83,"5,376,852,983.00"
14.10.10,363.54,364.80,362.07,"7,054,476,860.00"
13.10.10,362.20,363.10,355.06,"8,548,131,514.00"
12.10.10,355.06,357.11,351.99,"6,212,255,663.00"
11.10.10,357.06,358.83,356.31,"5,542,765,728.00"
08.10.10,357.17,357.31,351.07,"6,500,355,936.00"
07.10.10,354.84,357.23,353.35,"6,249,737,895.00"
06.10.10,356.84,357.88,353.63,"7,970,524,279.00"
05.10.10,353.67,353.92,347.78,"5,266,830,327.00"
04.10.10,349.52,352.38,348.14,"5,501,927,886.00"
01.10.10,351.66,353.96,349.95,"6,640,964,952.00"
30.09.10,349.95,354.40,348.22,"7,089,057,142.00"
29.09.10,349.48,350.85,347.59,"5,739,793,545.00"
28.09.10,347.68,349.99,345.40,"6,484,757,357.00"
27.09.10,349.18,352.02,348.13,"5,015,402,773.00"
24.09.10,348.13,349.16,342.82,"5,309,439,812.00"
23.09.10,346.19,348.68,342.17,"5,366,297,263.00"
22.09.10,345.34,351.12,345.34,"5,192,088,590.00"
21.09.10,350.19,351.68,347.02,"6,429,376,235.00"
20.09.10,347.16,347.23,343.77,"3,551,220,802.00"
17.09.10,344.82,346.78,342.40,"4,617,702,048.00"
16.09.10,343.69,344.87,341.70,"4,105,871,359.00"
15.09.10,343.38,345.52,341.92,"3,996,561,226.00"
14.09.10,344.91,347.70,342.17,"4,647,171,695.00"
13.09.10,346.37,346.79,341.63,"4,386,780,303.00"
10.09.10,341.63,343.29,339.51,"4,672,635,716.00"
09.09.10,340.74,341.67,336.74,"5,488,540,738.00"
08.09.10,337.75,338.56,331.66,"4,843,343,683.00"
07.09.10,335.55,338.91,333.97,"3,905,591,981.00"
06.09.10,338.91,341.23,338.06,"2,887,640,789.00"
03.09.10,338.06,341.35,332.41,"6,256,541,337.00"
02.09.10,332.41,334.56,331.33,"5,479,441,073.00"
01.09.10,333.60,333.76,321.98,"6,797,910,158.00"
31.08.10,322.09,322.50,315.88,"6,032,554,634.00"
30.08.10,322.23,324.75,320.41,"3,157,734,612.00"
27.08.10,320.41,320.64,314.29,"4,256,568,443.00"
26.08.10,317.49,319.89,313.66,"4,467,543,347.00"
25.08.10,313.66,319.78,310.25,"5,951,463,704.00"
24.08.10,316.50,325.23,314.94,"5,489,107,013.00"
23.08.10,325.23,328.01,322.87,"3,391,906,025.00"
20.08.10,323.77,328.29,321.17,"4,308,982,828.00"
19.08.10,327.23,336.73,327.23,"6,612,008,662.00"
18.08.10,334.71,335.56,331.34,"5,017,518,593.00"
17.08.10,335.47,335.47,325.91,"5,724,769,676.00"
16.08.10,325.91,329.30,323.25,"4,035,691,867.00"
13.08.10,326.34,330.88,322.01,"4,248,735,117.00"
12.08.10,326.60,331.36,322.89,"5,988,628,656.00"
11.08.10,328.53,336.64,328.47,"5,467,817,995.00"
10.08.10,336.64,341.86,334.73,"5,152,587,146.00"
09.08.10,341.82,347.25,341.10,"4,221,938,208.00"
06.08.10,343.11,346.99,341.38,"5,977,938,745.00"
05.08.10,343.15,346.19,341.92,"4,944,558,669.00"
04.08.10,342.01,342.61,335.61,"4,473,843,755.00"
03.08.10,338.28,339.61,335.88,"4,665,391,099.00"
02.08.10,338.47,338.47,327.73,"5,269,457,298.00"
30.07.10,327.73,331.42,324.85,"4,837,086,465.00"
29.07.10,331.13,334.73,331.08,"4,724,390,755.00"
28.07.10,333.99,337.63,332.85,"3,327,007,092.00"
27.07.10,334.79,339.05,334.17,"4,261,812,409.00"
26.07.10,336.12,336.12,330.64,"3,144,069,334.00"
23.07.10,331.42,333.14,328.32,"3,692,693,049.00"
22.07.10,330.39,330.39,319.15,"4,771,294,010.00"
21.07.10,321.62,324.10,315.43,"4,715,596,298.00"
20.07.10,315.43,320.78,311.64,"3,912,454,037.00"
19.07.10,317.56,321.19,314.66,"2,974,410,087.00"
16.07.10,317.21,322.88,316.10,"3,910,738,290.00"
15.07.10,319.44,325.99,318.45,"4,493,780,526.00"
14.07.10,324.32,328.96,320.89,"3,987,996,569.00"
13.07.10,327.43,328.25,321.63,"4,874,086,220.00"
12.07.10,321.73,322.59,317.24,"3,405,793,392.00"
09.07.10,318.98,319.78,315.69,"4,048,845,833.00"
08.07.10,315.69,319.42,313.97,"5,141,846,825.00"
07.07.10,314.11,314.11,303.23,"4,075,164,810.00"
06.07.10,307.61,308.44,295.92,"4,637,301,364.00"
05.07.10,295.92,301.07,295.85,"2,600,850,925.00"
02.07.10,298.80,299.85,290.88,"4,812,295,260.00"
01.07.10,290.88,299.46,290.71,"5,664,619,937.00"
30.06.10,299.43,303.46,294.89,"5,753,636,562.00"
29.06.10,298.04,314.52,297.39,"6,197,970,006.00"
28.06.10,314.52,316.65,310.49,"4,503,922,061.00"
25.06.10,312.51,321.74,312.32,"4,635,429,016.00"
24.06.10,320.09,329.64,319.52,"5,043,396,817.00"
23.06.10,326.87,331.94,325.72,"4,671,933,613.00"
22.06.10,331.87,337.02,330.21,"4,288,179,681.00"
21.06.10,337.02,338.09,329.81,"5,315,190,112.00"
18.06.10,330.05,331.79,327.40,"3,636,532,123.00"
17.06.10,329.45,333.48,328.35,"5,327,101,934.00"
16.06.10,330.10,336.62,327.17,"5,793,497,098.00"
15.06.10,333.28,334.27,328.52,"4,988,199,207.00"
14.06.10,332.48,332.48,323.29,"5,010,463,424.00"
11.06.10,323.29,324.87,317.86,"6,371,535,117.00"
10.06.10,321.61,321.62,313.08,"6,151,479,545.00"
09.06.10,317.53,317.53,308.66,"5,957,734,551.00"
08.06.10,309.54,317.76,307.32,"6,114,338,630.00"
07.06.10,314.01,317.23,309.62,"5,087,097,401.00"
04.06.10,317.23,328.28,316.25,"6,317,186,737.00"
03.06.10,323.48,324.97,316.24,"5,271,680,498.00"
02.06.10,316.24,316.49,309.95,"5,459,919,370.00"
01.06.10,314.00,316.69,306.12,"5,852,691,412.00"
31.05.10,313.20,319.78,313.20,"3,278,712,421.00"
28.05.10,318.69,325.02,318.08,"5,766,152,456.00"
27.05.10,323.03,323.12,316.59,"7,857,084,572.00"
26.05.10,316.71,317.82,302.84,"8,741,131,606.00"
25.05.10,302.84,313.94,297.55,"8,078,404,518.00"
21.05.10,313.94,313.94,302.01,"9,326,148,779.00"
20.05.10,308.66,325.40,303.24,"9,882,526,147.00"
19.05.10,318.34,332.42,317.88,"8,378,251,458.00"
18.05.10,332.42,335.63,329.66,"5,932,489,997.00"
14.05.10,329.66,342.98,329.66,"6,117,177,737.00"
12.05.10,342.02,342.91,333.55,"6,635,010,345.00"
11.05.10,335.80,338.46,330.47,"6,752,508,867.00"
10.05.10,338.46,338.46,317.82,"8,530,456,058.00"
07.05.10,317.82,326.73,312.24,"9,514,408,938.00"
06.05.10,326.73,335.84,326.17,"8,206,940,822.00"
05.05.10,334.38,342.66,330.99,"9,405,873,435.00"
04.05.10,340.33,352.98,339.26,"8,659,708,040.00"
03.05.10,349.93,350.46,345.36,"5,894,311,376.00"
30.04.10,348.15,355.10,346.86,"7,872,133,732.00"
29.04.10,351.98,353.34,346.37,"6,390,164,615.00"
28.04.10,346.69,352.99,344.57,"8,845,732,975.00"
27.04.10,352.99,360.36,352.99,"9,150,582,379.00"
26.04.10,358.08,360.61,356.02,"6,846,911,326.00"
23.04.10,356.07,356.64,352.21,"7,348,668,050.00"
22.04.10,352.35,355.43,349.88,"6,771,104,915.00"
21.04.10,353.33,357.14,352.38,"6,503,116,603.00"
20.04.10,353.97,353.97,346.85,"5,876,994,082.00"
19.04.10,346.94,351.56,343.88,"6,267,749,029.00"
16.04.10,351.56,356.94,350.73,"7,097,818,945.00"
15.04.10,356.42,356.96,352.73,"8,469,443,551.00"
14.04.10,353.20,353.39,347.90,"6,604,228,087.00"
13.04.10,347.90,353.37,347.19,"5,709,355,439.00"
12.04.10,353.37,356.12,351.42,"4,481,855,401.00"
09.04.10,352.9251,353.3715,348.4195,"7,063,496,509.00"
08.04.10,348.4195,350.0852,346.5642,"6,238,668,552.00"
07.04.10,350.0852,351.8934,349.6296,"6,188,346,303.00"
06.04.10,350.9441,352.4253,342.6106,"8,543,358,422.00"
31.03.10,342.6106,342.6106,338.3006,"2,334,669,060.00"
30.03.10,338.6495,342.1361,338.6453,"3,184,981,046.00"
29.03.10,340.0031,340.739,338.7412,"3,151,341,162.00"
26.03.10,339.1603,342.6764,338.7059,"5,360,073,980.00"
25.03.10,342.6764,343.5996,338.5723,"5,732,652,966.00"
24.03.10,340.1535,341.972,336.9562,"5,147,569,610.00"
23.03.10,341.2365,341.2405,335.539,"5,384,378,552.00"
22.03.10,335.539,336.2249,330.7874,"4,054,430,718.00"
19.03.10,334.9304,338.1703,333.8722,"5,850,712,751.00"
18.03.10,335.8155,339.8443,334.9126,"5,814,832,368.00"
17.03.10,338.4693,340.385,336.6289,"6,107,665,005.00"
16.03.10,336.6289,336.9465,331.5161,"5,140,683,452.00"
15.03.10,331.5161,337.3414,331.0022,"5,035,419,735.00"
12.03.10,337.113,340.0622,335.6999,"6,336,605,256.00"
11.03.10,335.6999,339.3761,335.0616,"5,471,852,659.00"
10.03.10,339.2632,339.3724,332.4524,"5,310,132,217.00"
09.03.10,334.094,335.7692,330.2513,"4,295,502,871.00"
08.03.10,334.4927,338.2164,334.1243,"3,650,952,792.00"
05.03.10,335.7188,335.9714,329.6314,"5,207,174,736.00"
04.03.10,329.6314,332.5784,327.2401,"5,418,339,833.00"
03.03.10,329.817,330.2845,326.1975,"5,484,979,511.00"
02.03.10,327.434,328.585,324.25,"5,318,844,076.00"
01.03.10,326.6297,326.7068,317.5697,"4,965,649,430.00"
26.02.10,317.5697,317.6369,311.7971,"4,430,299,019.00"
25.02.10,311.7971,319.8776,311.7971,"4,906,212,636.00"
24.02.10,319.6082,320.6959,315.512,"5,560,040,717.00"
23.02.10,318.9967,329.0074,318.9128,"5,926,336,267.00"
22.02.10,326.4516,328.4945,324.2403,"4,796,374,744.00"
19.02.10,324.2403,324.253,316.3454,"5,315,508,559.00"
18.02.10,320.3432,320.3608,315.5609,"5,992,895,308.00"
17.02.10,317.8259,319.316,315.9421,"7,291,423,497.00"
16.02.10,315.9421,315.9835,308.2851,"6,280,948,906.00"
15.02.10,308.2851,311.7758,307.6433,"5,156,925,566.00"
12.02.10,310.9452,319.1411,309.2438,"6,864,822,705.00"
11.02.10,315.3904,319.6419,311.6553,"7,159,608,550.00"
10.02.10,312.6177,321.9436,312.5313,"7,828,170,093.00"
09.02.10,319.3459,321.5663,313.6509,"6,283,191,688.00"
08.02.10,315.4024,321.5367,307.8662,"7,802,363,252.00"
05.02.10,318.787,324.6863,314.8243,"7,891,180,500.00"
04.02.10,324.6863,337.5285,324.6863,"7,228,812,526.00"
03.02.10,335.3143,339.5753,334.8916,"8,385,203,755.00"
02.02.10,336.1181,336.1238,330.7626,"9,051,946,774.00"
01.02.10,330.7626,331.6524,327.0658,"6,560,290,112.00"
29.01.10,329.8065,330.5068,323.8429,"7,392,259,523.00"
28.01.10,323.9908,330.8756,323.0572,"8,148,356,333.00"
27.01.10,323.2328,326.3618,320.4659,"7,498,662,966.00"
26.01.10,323.493,325.6965,318.5555,"7,487,288,904.00"
25.01.10,325.6965,329.4733,322.3827,"6,456,404,010.00"
22.01.10,325.3176,333.0902,322.7728,"7,221,700,053.00"
21.01.10,330.5913,339.8389,330.0985,"7,663,408,467.00"
20.01.10,335.6303,345.5119,334.808,"6,586,067,091.00"
19.01.10,344.6708,346.0869,341.4562,"5,709,315,207.00"
18.01.10,345.9722,346.5665,342.3343,"4,059,428,941.00"
15.01.10,345.3018,349.8434,343.8354,"7,297,939,439.00"
14.01.10,348.0963,348.7191,344.1263,"6,799,014,133.00"
13.01.10,344.1263,345.2655,339.6753,"7,102,869,681.00"
12.01.10,343.7577,351.1163,342.5624,"7,876,807,257.00"
11.01.10,350.8087,356.286,349.4364,"7,347,822,934.00"
08.01.10,349.4364,351.4431,347.8479,"6,038,769,458.00"
07.01.10,347.8479,349.7149,346.1388,"6,941,081,530.00"
06.01.10,346.5257,349.8147,346.128,"6,529,556,398.00"
05.01.10,348.0219,350.4519,345.5985,"6,913,746,532.00"
04.01.10,347.6993,347.6993,339.3244,"4,564,195,678.00"
30.12.09,339.3244,343.0143,339.2884,"1,893,113,967.00"
29.12.09,342.8745,343.1406,340.8981,"2,110,546,521.00"
28.12.09,340.8981,341.6309,339.4074,"1,485,762,083.00"
23.12.09,339.4074,340.3465,337.639,"2,388,270,881.00"
22.12.09,338.1389,340.0078,336.3359,"3,363,495,730.00"
21.12.09,338.2554,338.2577,332.0925,"3,327,090,131.00"
18.12.09,332.0925,338.9353,331.9221,"5,567,759,122.00"
17.12.09,334.6842,339.5032,334.6842,"5,458,059,106.00"
16.12.09,339.5032,339.6653,334.41,"6,070,193,871.00"
15.12.09,335.7191,335.7191,332.429,"5,276,863,512.00"
14.12.09,333.9469,334.9975,330.8208,"5,159,925,542.00"
11.12.09,330.8208,334.2187,330.7527,"5,410,001,348.00"
10.12.09,331.3627,331.384,322.8036,"5,870,103,558.00"
09.12.09,325.5569,329.6682,324.4939,"5,461,820,110.00"
08.12.09,328.984,332.364,325.8519,"6,176,570,618.00"
07.12.09,331.071,331.6908,328.1543,"5,416,112,675.00"
04.12.09,331.4276,332.5251,324.0041,"5,984,526,392.00"
03.12.09,326.1554,330.7861,323.9827,"7,180,163,337.00"
02.12.09,326.2242,327.8006,324.5681,"6,347,040,904.00"
01.12.09,326.002,326.003,317.5567,"7,067,476,085.00"
30.11.09,317.5567,326.118,317.4891,"6,296,318,766.00"
27.11.09,323.4653,323.468,309.1021,"5,847,160,819.00"
26.11.09,317.3236,327.5565,316.8257,"4,907,454,608.00"
25.11.09,327.5565,329.4106,325.2313,"5,165,772,716.00"
24.11.09,325.7581,330.2718,323.8865,"5,869,675,701.00"
23.11.09,327.5226,328.3767,318.1617,"4,619,401,527.00"
20.11.09,318.1617,322.8069,315.8062,"5,041,063,671.00"
19.11.09,316.8546,325.2307,316.8546,"5,709,540,696.00"
18.11.09,324.9371,329.6736,323.3975,"6,363,514,726.00"
17.11.09,323.3975,326.5034,322.1305,"5,807,090,548.00"
16.11.09,324.7794,324.7866,314.6094,"7,182,681,806.00"
13.11.09,314.6094,315.4812,311.6033,"4,032,601,871.00"
12.11.09,313.1522,315.8034,312.2317,"4,808,246,347.00"
11.11.09,314.0159,316.7475,310.3981,"4,619,769,538.00"
10.11.09,310.3981,314.2832,310.0925,"4,841,016,255.00"
09.11.09,311.8161,312.3119,302.5645,"4,951,407,795.00"
06.11.09,302.5645,308.8094,301.377,"5,957,032,557.00"
05.11.09,304.9972,306.1259,298.5016,"5,195,953,824.00"
04.11.09,304.1215,304.1261,295.477,"5,616,846,530.00"
03.11.09,295.477,300.4627,292.6074,"5,285,028,130.00"
02.11.09,300.4627,300.9465,294.5993,"4,987,298,711.00"
30.10.09,299.2866,308.6143,297.5693,"5,778,040,767.00"
29.10.09,305.7894,306.2993,294.6899,"6,450,901,501.00"
28.10.09,295.1235,306.159,295.1235,"7,714,609,265.00"
27.10.09,306.0096,308.2081,303.8558,"7,043,223,070.00"
